Date,Close,High,Low,Open,Volume
2004-08-19,2.492180585861206,2.5845756286121926,2.3833927177534813,2.483736420885526,893181924
2004-08-20,2.690134286880493,2.709259725371138,2.4961548630046986,2.508822176838228,456686856
2004-08-23,2.717207908630371,2.8185442982675952,2.7085148064110847,2.750738716196996,365122512
2004-08-24,2.604693651199341,2.7718497936549373,2.5724056328047977,2.7629082304989256,304946748
2004-08-25,2.632760524749756,2.6824352159139915,2.580105470430996,2.6069296853443533,183772044
2004-08-26,2.680199384689331,2.6811929969497306,2.5994782678631285,2.606680832755253,141897960
2004-08-27,2.63648533821106,2.697833966562277,2.6250608099331725,2.684918428494022,124235640
2004-08-30,2.5336594581604004,2.620093305547175,2.5336594581604004,2.6148777289987906,103935960
2004-08-31,2.5426008701324463,2.575882501413324,2.5373852934085552,2.5408621079271403,98357544
2004-09-01,2.489945888519287,2.557503475252065,2.4755398125387496,2.550797125065396,182765052
2004-09-02,2.521240234375,2.5426006469681823,2.457408405305788,2.463617593692112,302373324
2004-09-03,2.48398494720459,2.526953293529337,2.466846496574234,2.507331640489453,103048848
2004-09-07,2.5229787826538086,2.533410880824748,2.474049483118901,2.5088216450280103,116950932
2004-09-08,2.5408618450164795,2.558992722145969,2.4961545061837067,2.5021154689193663,99712188
2004-09-09,2.541109800338745,2.5510447381001446,2.508573796113923,2.546574548526473,81234684
2004-09-10,2.616119384765625,2.646669587766678,2.51602461020658,2.5234763467210923,173977848
2004-09-13,2.670016288757324,2.6926185407987595,2.64418544780655,2.6484074122832744,156882960
2004-09-14,2.76911735534668,2.781784668121256,2.6523812957593176,2.6687745949896304,216579204
2004-09-15,2.781784772872925,2.8371722048922337,2.7370774297032168,2.746018992989428,214261524
2004-09-16,2.830713987350464,2.8761664790170425,2.773091343879428,2.7902288466332967,185326488
2004-09-17,2.9181416034698486,2.9181416034698486,2.820282986106447,2.841890679942553,189450360
2004-09-20,2.9645872116088867,3.020222624388292,2.900258225769054,2.904729361700266,212575212
2004-09-21,2.9268345832824707,2.990915346510448,2.9186384074514207,2.975763885978008,144575280
2004-09-22,2.940246343612671,2.9722873194728017,2.901251975517025,2.9159062762743235,151624224
2004-09-23,3.000850439071656,3.045805768945425,2.90646745980472,2.9516719617659994,170713116
2004-09-24,2.976261138916016,3.0823168699369887,2.974522376844617,3.0038307401920843,182469348
2004-09-27,2.9372658729553223,3.0023400146958057,2.925841107998677,2.9695548365772253,141322536
2004-09-28,3.1508677005767822,3.1642794524540827,2.985698798258223,3.0127721839772974,338581080
2004-09-29,3.255681037902832,3.3535405937283445,3.135220177881103,3.146893878214167,610329060
2004-09-30,3.218921899795532,3.2859832706183245,3.204019609576701,3.226373636481643,275160564
2004-10-01,3.2929375171661377,3.334167098849424,3.201536080722754,3.248726625652348,302497200
2004-10-04,3.3545339107513428,3.3994892393206344,3.328951297320088,3.359253272545343,260455284
2004-10-05,3.4367458820343018,3.4407198573703504,3.284492271658788,3.3445990627201807,299464236
2004-10-06,3.404705047607422,3.43873301145352,3.377880831298679,3.4163789851631123,267628104
2004-10-07,3.4486677646636963,3.474250378461884,3.391541337507568,3.400730889147096,282301416
2004-10-08,3.4208500385284424,3.4692821834422523,3.403215374782403,3.4454383310228187,221390388
2004-10-11,3.359501600265503,3.448916045638524,3.324481208703898,3.4027179314614733,209442348
2004-10-12,3.412652969360352,3.417869729103067,3.313303582715198,3.3391344232429385,233310456
2004-10-13,3.499584197998047,3.5654027818040923,3.479218106254288,3.5596909907284084,395324280
2004-10-14,3.526905536651612,3.536343076866701,3.441464124692548,3.502316299284544,208842948
2004-10-15,3.5793116092681885,3.613835786332946,3.525662942039867,3.599678883672522,263895840
2004-10-18,3.7047412395477295,3.70573461513288,3.5072840606159144,3.556710766690122,280726992
2004-10-19,3.674438953399658,3.785213809804792,3.659784653386599,3.73802255769989,362197440
2004-10-20,3.489400863647461,3.700517766522795,3.467295064307069,3.676673915007202,454453092
2004-10-21,3.710204839706421,3.7288328789042864,3.517467033514832,3.586515388255041,582996420
2004-10-22,4.282705783843994,4.474947366096519,4.075313687387716,4.235763468117378,1474200324
2004-10-25,4.654521942138672,4.829128399804525,4.285686665228776,4.381310065006793,1309257432
2004-10-26,4.515432834625244,4.78466931850655,4.470725728781062,4.628193974790574,891391716
2004-10-27,4.619003772735596,4.707176612036169,4.514687044013571,4.538282905844444,533725740
2004-10-28,4.801061630249023,4.828135018292416,4.60981483092925,4.636638810248053,593278128
2004-10-29,4.734994411468506,4.966230353986023,4.73400103600807,4.939902354824761,845653500
2004-11-01,4.868868350982666,4.909601955952334,4.750642931469796,4.80727196562636,488507004
2004-11-02,4.840057373046875,4.948844546424143,4.802055430846178,4.937170607991496,453398148
2004-11-03,4.76057767868042,5.007212157900818,4.7377272003806254,4.9222678959743575,554992452
2004-11-04,4.587460041046143,4.72903332146715,4.55392947744524,4.680352243645278,575807616
2004-11-05,4.206207275390625,4.527850833878253,4.1863373975698295,4.519902882749935,792530676
2004-11-08,4.285686492919922,4.3574660371027125,4.2074488247843504,4.2454502888790655,447224328
2004-11-09,4.1900634765625,4.351505704996689,4.104871225633471,4.32418479986377,442125432
2004-11-10,4.1691999435424805,4.284941207600749,4.131198005288422,4.238992265097989,425334240
2004-11-11,4.54573392868042,4.563865044170618,4.161996117327912,4.200742497122175,598820580
2004-11-12,4.520399570465088,4.714130967106127,4.406146726101791,4.60062350925355,669174156
2004-11-15,4.591681957244873,4.677371113025266,4.439677541609669,4.481901437366187,475583940
2004-11-16,4.285438537597656,4.457560840932205,4.242966173493613,4.408631772608699,835859304
2004-11-17,4.284444808959961,4.408631896230029,4.1975138005447805,4.1980111982084125,724590684
2004-11-18,4.161251544952393,4.332131994885771,4.116295036296117,4.22955403249147,664518816
2004-11-19,4.207448482513428,4.221854555877834,4.135916933080559,4.199997456920483,350421228
2004-11-22,4.100648880004883,4.209933449517474,4.006515300057315,4.085001439260572,494233272
2004-11-23,4.160754680633545,4.242966327693408,4.135421001132792,4.171931220425995,496035468
2004-11-24,4.340576171875,4.401428577222869,4.284692536436739,4.342066944826259,610628760
2004-11-26,4.455574035644531,4.47146993674271,4.354485418442826,4.36640734426646,258944796
2004-11-29,4.496804237365723,4.5439950178425415,4.408879854028324,4.479666971266217,426237336
2004-11-30,4.519903182983398,4.545237811306779,4.476934835551276,4.48835983858413,307692000
2004-12-01,4.469731330871582,4.532818006406997,4.459547694585772,4.519156846214312,314249436
2004-12-02,4.455821990966797,4.50822905571407,4.434710277058844,4.468240841079075,250185564
2004-12-03,4.480660438537598,4.4970527916358645,4.4111151576115,4.46948295216537,234533232
2004-12-06,4.3785786628723145,4.4881107348229365,4.3718720767807735,4.44911636879284,249909840
2004-12-07,4.257868766784668,4.376342641768805,4.236011665531278,4.3713752908517005,274561164
2004-12-08,4.221855163574219,4.313752578898804,4.190807799350803,4.231044479171464,301370328
2004-12-09,4.307543277740479,4.30928251314964,4.184350512456899,4.228561166665777,305853840
2004-12-10,4.263333320617676,4.3435572647438905,4.254391994723045,4.307543025717287,172515312
2004-12-13,4.2335286140441895,4.301334660217301,4.208690438790456,4.276248969279294,192551256
2004-12-14,4.438188076019287,4.441416664551665,4.2124159372180525,4.247188337368731,443092464
2004-12-15,4.4652605056762695,4.4878625184011245,4.387767755402113,4.42080139349824,458381160
2004-12-16,4.383049011230469,4.482895799378072,4.370133708785887,4.39497093808578,342569088
2004-12-17,4.472712516784668,4.483143670088922,4.38503612001745,4.390251460038905,295152552
2004-12-20,4.595408439636231,4.680849151289883,4.517170765777636,4.520400301251583,392986620
2004-12-21,4.563864707946777,4.666443624233635,4.555172317414684,4.627448311843321,220431348
2004-12-22,4.627200126647949,4.640861288520856,4.545485876966669,4.567590494426582,156123720
2004-12-23,4.66693925857544,4.684325931405117,4.61974895676626,4.655762720235147,144439416
2004-12-27,4.766538619995117,4.801061614631643,4.696744877812066,4.697986242294932,243919836
2004-12-28,4.787650108337402,4.807271997577232,4.744184365266717,4.771506216830948,165666168
2004-12-29,4.791125774383545,4.806525696101256,4.763307950208827,4.763307950208827,107016876
2004-12-30,4.907862186431885,4.923510098226555,4.765047542149816,4.792865368407345,235935828
2004-12-31,4.788395404815674,4.964491694139626,4.782682667048758,4.948347802937155,306433260
2005-01-03,5.034781455993652,5.057879920757812,4.854709786835953,4.902894887128183,633134232
2005-01-04,4.83086633682251,5.040245676527203,4.80553313004735,5.00224468321109,549685764
2005-01-05,4.806277751922607,4.890475191946342,4.774485952569936,4.804786978909017,329134536
2005-01-06,4.683084011077881,4.865638411877565,4.66246969461347,4.845272557604802,415068516
2005-01-07,4.814722061157227,4.824657235872966,4.688796691349963,4.734994567549248,386129484
2005-01-10,4.844775199890137,4.920280730878428,4.764551253528227,4.83086604965637,301282416
2005-01-11,4.807022571563721,4.910595346528475,4.798081244724626,4.858684254678232,278069652
2005-01-12,4.852723121643066,4.866383809601846,4.731517111882213,4.826644056686596,326784888
2005-01-13,4.851480960845947,4.902646658366458,4.819689160631008,4.852722798463013,273702024
2005-01-14,4.966726779937744,4.967720628749143,4.821676912220648,4.868122780006728,385226388
2005-01-18,5.064338684082031,5.0921565141435625,4.934189914313215,4.99156480997067,526377096
2005-01-19,4.900410175323486,5.099109860073843,4.885757060322866,5.082964552333833,449857692
2005-01-20,4.816460609436035,4.874331473318868,4.76877290874427,4.781191285011111,359703936
2005-01-21,4.6763787269592285,4.852227028258594,4.672404751374716,4.831860225914957,369965664
2005-01-24,4.4886088371276855,4.7024581481735535,4.4786741340484895,4.686562244637728,560347092
2005-01-25,4.39919376373291,4.526361941256277,4.378579443708189,4.518909967265063,425941632
2005-01-26,4.700222015380859,4.704444452668264,4.449612648214224,4.452593247859603,491823684
2005-01-27,4.671411514282227,4.690783995096682,4.599879951640372,4.688300792701767,264830904
2005-01-28,4.727542877197266,4.835833579634238,4.628193500360297,4.719594927050308,487839672
2005-01-31,4.858684539794922,4.8770650655004655,4.761819765636055,4.81074884053999,383484132
2005-02-01,4.766289710998535,4.8845156108623,4.734747312945527,4.827886573309916,752806440
2005-02-02,5.11550235748291,5.384739298757731,5.0583773506775005,5.353692883352887,1310660028
2005-02-03,5.237205982208252,5.299548224333244,5.111777057881576,5.116247957693727,519004476
2005-02-04,5.075762748718262,5.159961617849604,5.032049019767687,5.1281698149764585,592179228
2005-02-07,4.868868350982666,5.1264313791300165,4.855953048558799,5.098117571943769,517897584
2005-02-08,4.933692932128906,4.967968879867158,4.8316109486812975,4.891965958899581,458740800
2005-02-09,4.758341312408447,5.007211940768199,4.705686255651638,4.986348687828534,686173140
2005-02-10,4.668927192687988,4.77398931932675,4.6011216192996605,4.7680281193630485,758548692
2005-02-11,4.654521942138672,4.776721332327745,4.621487354253844,4.636141891571596,524115360
2005-02-14,4.793362140655518,4.795597353728974,4.495562473818193,4.5415114124804665,1540945512
2005-02-15,4.848997592926025,4.963497478259646,4.795597157435863,4.80851245751586,1030280688
2005-02-16,4.927980899810791,4.950830903887947,4.825898901769312,4.835834077105706,660630708
2005-02-17,4.915313243865967,4.96126265754174,4.888240803990913,4.913575428342206,416159424
2005-02-18,4.916555404663086,4.938660493172106,4.884514668552834,4.930464554086742,339096564
2005-02-22,4.75312614440918,4.940150987544185,4.728785839519353,4.880541353230286,538808652
2005-02-23,4.817205905914307,4.830369668467844,4.685815796029319,4.80106107054665,622816560
2005-02-24,4.691529273986816,4.715373127653079,4.526112125073433,4.554427352036485,1031539428
2005-02-25,4.616519927978516,4.717111623638076,4.607578601673665,4.6979861867761885,398541060
2005-02-28,4.669175148010254,4.715870425287388,4.616023639443887,4.619749626025043,312423264
2005-03-01,4.62123966217041,4.712889092384222,4.520400442713399,4.701464562961478,372075552
2005-03-02,4.599382400512695,4.661227247422876,4.579016544767383,4.618506891732643,291128580
2005-03-03,4.644835472106934,4.66321457711296,4.577773863803626,4.622978369349156,304039656
2005-03-04,4.617264747619629,4.650795308722269,4.59664948662272,4.637134622113551,270693036
2005-03-07,4.689542293548584,4.709163708432352,4.6453311663027606,4.663959678909005,346349304
2005-03-08,4.599878787994385,4.715372043101655,4.594166051473284,4.696744007130564,321522156
2005-03-09,4.504255294799805,4.586218952222892,4.474699651140397,4.575290401464969,453961584
2005-03-10,4.470227718353272,4.50052969134474,4.406146721774216,4.49581032989864,437981580
2005-03-11,4.416082382202148,4.494320051954008,4.399938491770639,4.481653685762963,320810868
2005-03-14,4.34628963470459,4.430984956199378,4.286184025572976,4.429246667321632,445418136
2005-03-15,4.4362006187438965,4.470725028163521,4.32691654677746,4.353988984288636,416467116
2005-03-16,4.36143970489502,4.43620079011364,4.346786588983524,4.388761552149284,283967748
2005-03-17,4.453089714050293,4.46178210338883,4.3664067106400575,4.399441292259732,330093576
2005-03-18,4.471719741821289,4.480661069612527,4.428750445495791,4.4411692981168605,283316400
2005-03-21,4.492581844329834,4.524621633460996,4.402422256323774,4.452593158621907,299048652
2005-03-22,4.435952663421631,4.518909702701235,4.417325569102534,4.500033199639381,225042732
2005-03-23,4.445391178131104,4.476686531362335,4.420305487061274,4.420305487061274,193606200
2005-03-24,4.452097415924072,4.492085161472046,4.450855104847979,4.488111185812635,148059792
2005-03-28,4.505994319915772,4.58994520658573,4.494320381873244,4.512452444476048,349170480
2005-03-29,4.460045337677002,4.552192163878281,4.42278878369796,4.496804493967542,258661080
2005-03-30,4.481902122497559,4.506739350127796,4.460789461500007,4.4866214844367125,249194556
2005-03-31,4.483392238616943,4.505248867829534,4.412108666625974,4.419808628891069,270473256
2005-04-01,4.471719741821289,4.543995750869616,4.470476957362506,4.514440102645904,247032720
2005-04-04,4.602114677429199,4.602860064003922,4.466751528936965,4.469482719999011,322732944
2005-04-05,4.683581352233887,4.7255563219954695,4.658744122823927,4.662718098459974,349118532
2005-04-06,4.69972562789917,4.710405716797421,4.658992023455844,4.700222552317265,209893896
